ts_utc,slug,question,yes_token_id,no_token_id,yes_best_bid,yes_best_ask,yes_mid,yes_spread,yes_last_price,yes_last_size,yes_last_side,no_best_bid,no_best_ask,no_mid,no_spread,no_last_price,no_last_size,no_last_side,btc_price,btc_ts_utc,seconds_to_expiry,sum_mid,mid_deviation_from_1,secs_since_last_btc_update,secs_since_last_market_msg,secs_since_last_yes_quote_update,secs_since_last_yes_trade_update,secs_since_last_no_quote_update,secs_since_last_no_trade_update
2026-03-27T05:11:47.473+00:00,btc-updown-5m-1774588200,"Bitcoin Up or Down - March 27, 1:10AM-1:15AM ET",46347366005331157003558200438796502493451305067093854825078719487217551793968,72217184666964983746156745248810316341263535506680696133886509744430587223490,0.41,0.42,0.415,0.010000000000000009,0.41,215.05,BUY,0.58,0.59,0.585,0.010000000000000009,0.59,215.05,SELL,68676.54475452469,2026-03-27T05:11:46.622+00:00,192.52682280540466,1.0,0.0,0.8589999999967404,0.0,0.10899999999674037,0.0,0.10899999999674037,0.0
2026-03-27T05:11:47.667+00:00,btc-updown-5m-1774588200,"Bitcoin Up or Down - March 27, 1:10AM-1:15AM ET",46347366005331157003558200438796502493451305067093854825078719487217551793968,72217184666964983746156745248810316341263535506680696133886509744430587223490,0.41,0.42,0.415,0.010000000000000009,0.04,1374.88,BUY,0.58,0.59,0.585,0.010000000000000009,0.96,1374.88,SELL,68675.42427903657,2026-03-27T05:11:47.630+00:00,192.3323130607605,1.0,0.0,0.030999999988125637,0.0,0.29699999999138527,0.0,0.29699999999138527,0.0
2026-03-27T05:11:47.874+00:00,btc-updown-5m-1774588200,"Bitcoin Up or Down - March 27, 1:10AM-1:15AM ET",46347366005331157003558200438796502493451305067093854825078719487217551793968,72217184666964983746156745248810316341263535506680696133886509744430587223490,0.41,0.42,0.415,0.010000000000000009,0.49,45.0,SELL,0.58,0.59,0.585,0.010000000000000009,0.51,45.0,BUY,68675.42427903657,2026-03-27T05:11:47.630+00:00,192.12580823898315,1.0,0.0,0.25,0.0,0.5160000000032596,0.0,0.5160000000032596,0.0
2026-03-27T05:11:48.061+00:00,btc-updown-5m-1774588200,"Bitcoin Up or Down - March 27, 1:10AM-1:15AM ET",46347366005331157003558200438796502493451305067093854825078719487217551793968,72217184666964983746156745248810316341263535506680696133886509744430587223490,0.41,0.42,0.415,0.010000000000000009,0.16,702.27,BUY,0.58,0.59,0.585,0.010000000000000009,0.84,702.27,SELL,68675.42427903657,2026-03-27T05:11:47.630+00:00,191.93862533569336,1.0,0.0,0.4370000000053551,0.01600000000325963,0.7030000000086147,0.01600000000325963,0.7030000000086147,0.01600000000325963
2026-03-27T05:11:48.261+00:00,btc-updown-5m-1774588200,"Bitcoin Up or Down - March 27, 1:10AM-1:15AM ET",46347366005331157003558200438796502493451305067093854825078719487217551793968,72217184666964983746156745248810316341263535506680696133886509744430587223490,0.35,0.38,0.365,0.03,0.36,0.0,BUY,0.62,0.65,0.635,0.03,0.64,0.0,SELL,68675.42427903657,2026-03-27T05:11:47.630+00:00,191.73828768730164,1.0,0.0,0.625,0.0,0.0,0.0,0.0,0.0
2026-03-27T05:11:48.474+00:00,btc-updown-5m-1774588200,"Bitcoin Up or Down - March 27, 1:10AM-1:15AM ET",46347366005331157003558200438796502493451305067093854825078719487217551793968,72217184666964983746156745248810316341263535506680696133886509744430587223490,0.35,0.41,0.38,0.06,0.41,15.0,BUY,0.59,0.65,0.62,0.06000000000000005,0.56,273.7,BUY,68675.42427903657,2026-03-27T05:11:47.630+00:00,191.52563309669495,1.0,0.0,0.8429999999934807,0.0,0.030999999988125637,0.0,0.014999999984866008,0.014999999984866008
2026-03-27T05:11:48.669+00:00,btc-updown-5m-1774588200,"Bitcoin Up or Down - March 27, 1:10AM-1:15AM ET",46347366005331157003558200438796502493451305067093854825078719487217551793968,72217184666964983746156745248810316341263535506680696133886509744430587223490,0.35,0.42,0.385,0.07,0.42,458.51,SELL,0.58,0.65,0.615,0.07000000000000006,0.58,458.51,BUY,68675.42427903657,2026-03-27T05:11:47.630+00:00,191.33098554611206,1.0,0.0,1.0309999999881256,0.0,0.0,0.0,0.0,0.0
2026-03-27T05:11:48.875+00:00,btc-updown-5m-1774588200,"Bitcoin Up or Down - March 27, 1:10AM-1:15AM ET",46347366005331157003558200438796502493451305067093854825078719487217551793968,72217184666964983746156745248810316341263535506680696133886509744430587223490,0.35,0.4,0.375,0.050000000000000044,0.35,605.6,BUY,0.6,0.65,0.625,0.050000000000000044,0.65,101.53846,BUY,68675.27241846125,2026-03-27T05:11:48.671+00:00,191.12449407577515,1.0,0.0,0.20399999999790452,0.0,0.01600000000325963,0.01600000000325963,0.01600000000325963,0.0
2026-03-27T05:11:49.062+00:00,btc-updown-5m-1774588200,"Bitcoin Up or Down - March 27, 1:10AM-1:15AM ET",46347366005331157003558200438796502493451305067093854825078719487217551793968,72217184666964983746156745248810316341263535506680696133886509744430587223490,0.35,0.36,0.355,0.010000000000000009,0.18,193.72,BUY,0.64,0.65,0.645,0.010000000000000009,0.65,54.830768,BUY,68675.27241846125,2026-03-27T05:11:48.671+00:00,190.93710279464722,1.0,0.0,0.39100000000325963,0.01600000000325963,0.046999999991385266,0.046999999991385266,0.046999999991385266,0.01600000000325963
2026-03-27T05:11:49.263+00:00,btc-updown-5m-1774588200,"Bitcoin Up or Down - March 27, 1:10AM-1:15AM ET",46347366005331157003558200438796502493451305067093854825078719487217551793968,72217184666964983746156745248810316341263535506680696133886509744430587223490,0.3,0.36,0.32999999999999996,0.06,0.3,567.63,BUY,0.64,0.7,0.6699999999999999,0.06,0.7,567.63,SELL,68675.27241846125,2026-03-27T05:11:48.671+00:00,190.73679780960083,0.9999999999999999,-1.1102230246251565e-16,0.5789999999979045,0.0,0.0,0.0,0.0,0.0
2026-03-27T05:11:49.475+00:00,btc-updown-5m-1774588200,"Bitcoin Up or Down - March 27, 1:10AM-1:15AM ET",46347366005331157003558200438796502493451305067093854825078719487217551793968,72217184666964983746156745248810316341263535506680696133886509744430587223490,0.3,0.32,0.31,0.02,0.37,116.0,SELL,0.68,0.7,0.69,0.02,0.63,116.0,BUY,68675.27241846125,2026-03-27T05:11:48.671+00:00,190.5245966911316,1.0,0.0,0.7969999999913853,0.0,0.014999999984866008,0.0,0.014999999984866008,0.0
2026-03-27T05:11:49.669+00:00,btc-updown-5m-1774588200,"Bitcoin Up or Down - March 27, 1:10AM-1:15AM ET",46347366005331157003558200438796502493451305067093854825078719487217551793968,72217184666964983746156745248810316341263535506680696133886509744430587223490,0.29,0.3,0.295,0.010000000000000009,0.29,53.73,BUY,0.7,0.71,0.705,0.010000000000000009,0.71,53.73,SELL,68675.27241846125,2026-03-27T05:11:48.671+00:00,190.33028435707092,1.0,0.0,0.9849999999860302,0.0,0.0,0.0,0.0,0.0
