quote_id,quote_ts_utc,slug,quote_side,quote_price,quote_size,mode,touch_observed,touch_observed_ts_utc,touch_observation_count,touch_persistence_ms,fill_inferred,fill_inferred_ts_utc,fill_confidence,fill_opportunity,fill_opportunity_ts_utc,time_to_touch_ms,cancel_ts_utc,cancel_after_ms,entry_mid,intended_exit_price,exit_opportunity_observed,exit_opportunity_ts_utc,passive_exit_opportunity,passive_exit_ts_utc,hold_ms,forced_taker_exit,maker_taker_path,adverse_move_bps_post_fill,quote_staleness_s,btc_staleness_s
q-2651-1774588837266,2026-03-27T05:20:37.266+00:00,btc-updown-5m-1774588800,sell,0.29,1.0,dry_run_observed,False,,0,0,False,,none,False,,,2026-03-27T05:20:39.266+00:00,2000,0.28500000000000003,,,,,,,,no_fill,,0.32800000000861473,0.25
q-2652-1774588837463,2026-03-27T05:20:37.463+00:00,btc-updown-5m-1774588800,buy,0.28,1.0,dry_run_observed,False,,0,0,False,,none,False,,,2026-03-27T05:20:39.463+00:00,2000,0.28500000000000003,,,,,,,,no_fill,,0.11000000001513399,0.4379999999946449
q-2653-1774588837673,2026-03-27T05:20:37.673+00:00,btc-updown-5m-1774588800,sell,0.29,1.0,dry_run_observed,False,,0,0,False,,none,False,,,2026-03-27T05:20:39.673+00:00,2000,0.28500000000000003,,,,,,,,no_fill,,0.030999999988125637,0.030999999988125637
q-2654-1774588837864,2026-03-27T05:20:37.864+00:00,btc-updown-5m-1774588800,buy,0.28,1.0,dry_run_observed,False,,0,0,False,,none,False,,,2026-03-27T05:20:39.864+00:00,2000,0.28500000000000003,,,,,,,,no_fill,,0.030999999988125637,0.21899999998277053
q-2655-1774588838068,2026-03-27T05:20:38.068+00:00,btc-updown-5m-1774588800,sell,0.29,1.0,dry_run_observed,False,,0,0,False,,none,False,,,2026-03-27T05:20:40.068+00:00,2000,0.28500000000000003,,,,,,,,no_fill,,0.23399999999674037,0.42199999999138527
q-2656-1774588838268,2026-03-27T05:20:38.268+00:00,btc-updown-5m-1774588800,buy,0.28,1.0,dry_run_observed,False,,0,0,False,,none,False,,,2026-03-27T05:20:40.268+00:00,2000,0.28500000000000003,,,,,,,,no_fill,,0.015000000013969839,0.625
q-2657-1774588838465,2026-03-27T05:20:38.465+00:00,btc-updown-5m-1774588800,sell,0.29,1.0,dry_run_observed,False,,0,0,False,,none,False,,,2026-03-27T05:20:40.465+00:00,2000,0.28500000000000003,,,,,,,,no_fill,,0.07800000000861473,0.8129999999946449
q-2658-1774588838675,2026-03-27T05:20:38.675+00:00,btc-updown-5m-1774588800,buy,0.28,1.0,dry_run_observed,False,,0,0,False,,none,False,,,2026-03-27T05:20:40.675+00:00,2000,0.28500000000000003,,,,,,,,no_fill,,0.10899999999674037,1.0309999999881256
q-2659-1774588838866,2026-03-27T05:20:38.866+00:00,btc-updown-5m-1774588800,sell,0.29,1.0,dry_run_observed,False,,0,0,False,,none,False,,,2026-03-27T05:20:40.866+00:00,2000,0.28500000000000003,,,,,,,,no_fill,,0.14100000000325963,1.2189999999827705
q-2660-1774588839069,2026-03-27T05:20:39.069+00:00,btc-updown-5m-1774588800,buy,0.28,1.0,dry_run_observed,True,2026-03-27T05:20:40.872+00:00,1,0,False,,low,False,,1803,2026-03-27T05:20:41.069+00:00,2000,0.28500000000000003,,,,,,,,no_fill,,0.34400000001187436,0.20300000000861473
q-2661-1774588839270,2026-03-27T05:20:39.270+00:00,btc-updown-5m-1774588800,sell,0.29,1.0,dry_run_observed,False,,0,0,False,,none,False,,,2026-03-27T05:20:41.270+00:00,2000,0.28500000000000003,,,,,,,,no_fill,,0.1870000000053551,0.40600000001722947
q-2662-1774588839467,2026-03-27T05:20:39.467+00:00,btc-updown-5m-1774588800,buy,0.28,1.0,dry_run_observed,True,2026-03-27T05:20:40.872+00:00,2,203,False,,low,False,,1405,2026-03-27T05:20:41.467+00:00,2000,0.28500000000000003,,,,,,,,no_fill,,0.389999999984866,0.6089999999967404
q-2663-1774588839662,2026-03-27T05:20:39.662+00:00,btc-updown-5m-1774588800,sell,0.29,1.0,dry_run_observed,False,,0,0,False,,none,False,,,2026-03-27T05:20:41.662+00:00,2000,0.28500000000000003,,,,,,,,no_fill,,0.030999999988125637,0.7969999999913853
q-2664-1774588839869,2026-03-27T05:20:39.869+00:00,btc-updown-5m-1774588800,buy,0.28,1.0,dry_run_observed,True,2026-03-27T05:20:40.872+00:00,2,203,False,,low,False,,1002,2026-03-27T05:20:41.869+00:00,2000,0.28500000000000003,,,,,,,,no_fill,,0.10899999999674037,1.0
q-2665-1774588840072,2026-03-27T05:20:40.072+00:00,btc-updown-5m-1774588800,sell,0.29,1.0,dry_run_observed,True,2026-03-27T05:20:42.062+00:00,1,0,False,,low,False,,1990,2026-03-27T05:20:42.072+00:00,2000,0.28500000000000003,,,,,,,,no_fill,,0.3120000000053551,0.031000000017229468
q-2666-1774588840273,2026-03-27T05:20:40.273+00:00,btc-updown-5m-1774588800,buy,0.28,1.0,dry_run_observed,True,2026-03-27T05:20:40.872+00:00,2,203,False,,low,False,,599,2026-03-27T05:20:42.273+00:00,2000,0.28500000000000003,,,,,,,,no_fill,,0.015000000013969839,0.2340000000258442
q-2667-1774588840470,2026-03-27T05:20:40.470+00:00,btc-updown-5m-1774588800,sell,0.29,1.0,dry_run_observed,True,2026-03-27T05:20:42.062+00:00,2,200,False,,low,False,,1592,2026-03-27T05:20:42.470+00:00,2000,0.28500000000000003,,,,,,,,no_fill,,0.15599999998812564,0.4370000000053551
q-2668-1774588840665,2026-03-27T05:20:40.665+00:00,btc-updown-5m-1774588800,buy,0.28,1.0,dry_run_observed,True,2026-03-27T05:20:40.872+00:00,2,203,False,,low,False,,207,2026-03-27T05:20:42.665+00:00,2000,0.28500000000000003,,,,,,,,no_fill,,0.125,0.1409999999741558
q-2669-1774588840872,2026-03-27T05:20:40.872+00:00,btc-updown-5m-1774588800,sell,0.28,1.0,dry_run_observed,True,2026-03-27T05:20:41.276+00:00,9,1585,True,2026-03-27T05:20:41.276+00:00,high,True,2026-03-27T05:20:41.276+00:00,404,2026-03-27T05:20:40.872+00:00,0,0.28500000000000003,0.27,True,2026-03-27T05:20:45.869+00:00,True,2026-03-27T05:20:45.869+00:00,4593,False,maker_entry_maker_exit,1754.39,0.030999999988125637,0.34399999998277053
q-2670-1774588841075,2026-03-27T05:20:41.075+00:00,btc-updown-5m-1774588800,buy,0.27,1.0,dry_run_observed,False,,0,0,False,,none,False,,,2026-03-27T05:20:43.075+00:00,2000,0.275,,,,,,,,no_fill,,0.01600000000325963,0.5469999999913853
q-2671-1774588841276,2026-03-27T05:20:41.276+00:00,btc-updown-5m-1774588800,sell,0.29,1.0,dry_run_observed,True,2026-03-27T05:20:42.062+00:00,7,1203,True,2026-03-27T05:20:42.062+00:00,high,True,2026-03-27T05:20:42.062+00:00,786,2026-03-27T05:20:41.276+00:00,0,0.325,0.27999999999999997,True,2026-03-27T05:20:45.869+00:00,True,2026-03-27T05:20:45.869+00:00,3807,False,maker_entry_maker_exit,-307.69,0.15600000001722947,0.75
q-2672-1774588841473,2026-03-27T05:20:41.473+00:00,btc-updown-5m-1774588800,buy,0.28,1.0,dry_run_observed,False,,0,0,False,,none,False,,,2026-03-27T05:20:43.473+00:00,2000,0.28500000000000003,,,,,,,,no_fill,,0.35899999999674037,0.9529999999795109
q-2673-1774588841668,2026-03-27T05:20:41.668+00:00,btc-updown-5m-1774588800,sell,0.29,1.0,dry_run_observed,True,2026-03-27T05:20:42.062+00:00,8,1401,True,2026-03-27T05:20:42.062+00:00,high,True,2026-03-27T05:20:42.062+00:00,394,2026-03-27T05:20:41.668+00:00,0,0.325,0.27999999999999997,True,2026-03-27T05:20:45.869+00:00,True,2026-03-27T05:20:45.869+00:00,3807,False,maker_entry_maker_exit,-307.69,0.10999999998603016,1.1409999999741558
q-2674-1774588841874,2026-03-27T05:20:41.874+00:00,btc-updown-5m-1774588800,buy,0.28,1.0,dry_run_observed,False,,0,0,False,,none,False,,,2026-03-27T05:20:43.874+00:00,2000,0.31000000000000005,,,,,,,,no_fill,,0.01600000000325963,0.17199999999138527
q-2675-1774588842062,2026-03-27T05:20:42.062+00:00,btc-updown-5m-1774588800,sell,0.34,1.0,dry_run_observed,False,,0,0,False,,none,False,,,2026-03-27T05:20:44.062+00:00,2000,0.325,,,,,,,,no_fill,,0.046999999991385266,0.35899999999674037
q-2676-1774588842262,2026-03-27T05:20:42.262+00:00,btc-updown-5m-1774588800,buy,0.32,1.0,dry_run_observed,True,2026-03-27T05:20:44.067+00:00,1,0,False,,low,False,,1805,2026-03-27T05:20:44.262+00:00,2000,0.325,,,,,,,,no_fill,,0.01600000000325963,0.5469999999913853
q-2677-1774588842475,2026-03-27T05:20:42.475+00:00,btc-updown-5m-1774588800,sell,0.34,1.0,dry_run_observed,False,,0,0,False,,none,False,,,2026-03-27T05:20:44.475+00:00,2000,0.335,,,,,,,,no_fill,,0.09299999999348074,0.764999999984866
q-2678-1774588842669,2026-03-27T05:20:42.669+00:00,btc-updown-5m-1774588800,buy,0.33,1.0,dry_run_observed,True,2026-03-27T05:20:43.672+00:00,5,793,True,2026-03-27T05:20:43.672+00:00,high,True,2026-03-27T05:20:43.672+00:00,1002,2026-03-27T05:20:42.669+00:00,0,0.325,0.34,False,,False,,8000,True,maker_entry_taker_exit,2153.85,0.062000000005355105,0.9679999999934807
q-2679-1774588842861,2026-03-27T05:20:42.861+00:00,btc-updown-5m-1774588800,sell,0.34,1.0,dry_run_observed,False,,0,0,False,,none,False,,,2026-03-27T05:20:44.861+00:00,2000,0.335,,,,,,,,no_fill,,0.01600000000325963,1.1559999999881256
q-2680-1774588843064,2026-03-27T05:20:43.064+00:00,btc-updown-5m-1774588800,buy,0.33,1.0,dry_run_observed,True,2026-03-27T05:20:43.672+00:00,7,1195,True,2026-03-27T05:20:43.672+00:00,high,True,2026-03-27T05:20:43.672+00:00,608,2026-03-27T05:20:43.064+00:00,0,0.325,0.34,False,,False,,8000,True,maker_entry_taker_exit,2153.85,0.062000000005355105,0.15600000001722947
q-2681-1774588843265,2026-03-27T05:20:43.265+00:00,btc-updown-5m-1774588800,sell,0.34,1.0,dry_run_observed,False,,0,0,False,,none,False,,,2026-03-27T05:20:45.265+00:00,2000,0.335,,,,,,,,no_fill,,0.26500000001396984,0.3590000000258442
q-2682-1774588843463,2026-03-27T05:20:43.463+00:00,btc-updown-5m-1774588800,buy,0.33,1.0,dry_run_observed,True,2026-03-27T05:20:43.672+00:00,9,1599,True,2026-03-27T05:20:43.672+00:00,high,True,2026-03-27T05:20:43.672+00:00,209,2026-03-27T05:20:43.463+00:00,0,0.325,0.34,False,,False,,8000,True,maker_entry_taker_exit,2153.85,0.0470000000204891,0.5470000000204891
q-2683-1774588843672,2026-03-27T05:20:43.672+00:00,btc-updown-5m-1774588800,sell,0.33,1.0,dry_run_observed,False,,0,0,False,,none,False,,,2026-03-27T05:20:45.672+00:00,2000,0.325,,,,,,,,no_fill,,0.09299999999348074,0.07800000000861473
q-2684-1774588843864,2026-03-27T05:20:43.864+00:00,btc-updown-5m-1774588800,buy,0.32,1.0,dry_run_observed,True,2026-03-27T05:20:44.067+00:00,9,1596,True,2026-03-27T05:20:44.067+00:00,high,True,2026-03-27T05:20:44.067+00:00,203,2026-03-27T05:20:43.864+00:00,0,0.315,0.33,False,,False,,8000,True,maker_entry_taker_exit,2380.95,0.09399999998277053,0.26600000000325963
q-2685-1774588844067,2026-03-27T05:20:44.067+00:00,btc-updown-5m-1774588800,sell,0.32,1.0,dry_run_observed,False,,0,0,False,,none,False,,,2026-03-27T05:20:46.067+00:00,2000,0.315,,,,,,,,no_fill,,0.01600000000325963,0.46900000001187436
q-2686-1774588844268,2026-03-27T05:20:44.268+00:00,btc-updown-5m-1774588800,buy,0.31,1.0,dry_run_observed,True,2026-03-27T05:20:45.468+00:00,4,605,True,2026-03-27T05:20:45.468+00:00,high,True,2026-03-27T05:20:45.468+00:00,1200,2026-03-27T05:20:44.268+00:00,0,0.305,0.32,False,,False,,8000,True,maker_entry_taker_exit,1639.34,0.015000000013969839,0.6720000000204891
q-2687-1774588844465,2026-03-27T05:20:44.465+00:00,btc-updown-5m-1774588800,sell,0.32,1.0,dry_run_observed,False,,0,0,False,,none,False,,,2026-03-27T05:20:46.465+00:00,2000,0.315,,,,,,,,no_fill,,0.09400000001187436,0.860000000015134
q-2688-1774588844675,2026-03-27T05:20:44.675+00:00,btc-updown-5m-1774588800,buy,0.31,1.0,dry_run_observed,True,2026-03-27T05:20:45.468+00:00,7,1197,True,2026-03-27T05:20:45.468+00:00,high,True,2026-03-27T05:20:45.468+00:00,793,2026-03-27T05:20:44.675+00:00,0,0.305,0.32,False,,False,,8000,True,maker_entry_taker_exit,1639.34,0.09299999999348074,0.062000000005355105
q-2689-1774588844867,2026-03-27T05:20:44.867+00:00,btc-updown-5m-1774588800,sell,0.32,1.0,dry_run_observed,False,,0,0,False,,none,False,,,2026-03-27T05:20:46.867+00:00,2000,0.315,,,,,,,,no_fill,,0.030999999988125637,0.25
q-2690-1774588845071,2026-03-27T05:20:45.071+00:00,btc-updown-5m-1774588800,buy,0.31,1.0,dry_run_observed,True,2026-03-27T05:20:45.468+00:00,8,1403,True,2026-03-27T05:20:45.468+00:00,high,True,2026-03-27T05:20:45.468+00:00,397,2026-03-27T05:20:45.071+00:00,0,0.305,0.32,False,,False,,8000,True,maker_entry_taker_exit,1639.34,0.01600000000325963,0.45300000000861473
q-2691-1774588845271,2026-03-27T05:20:45.271+00:00,btc-updown-5m-1774588800,sell,0.32,1.0,dry_run_observed,False,,0,0,False,,none,False,,,2026-03-27T05:20:47.271+00:00,2000,0.315,,,,,,,,no_fill,,0.21900000001187436,0.6560000000172295
q-2692-1774588845468,2026-03-27T05:20:45.468+00:00,btc-updown-5m-1774588800,buy,0.3,1.0,dry_run_observed,True,2026-03-27T05:20:45.663+00:00,9,1613,True,2026-03-27T05:20:45.663+00:00,high,True,2026-03-27T05:20:45.663+00:00,195,2026-03-27T05:20:45.468+00:00,0,0.295,0.31,False,,False,,8000,True,maker_entry_taker_exit,1694.92,0.0,0.8589999999967404
q-2693-1774588845663,2026-03-27T05:20:45.663+00:00,btc-updown-5m-1774588800,sell,0.3,1.0,dry_run_observed,False,,0,0,False,,none,False,,,2026-03-27T05:20:47.663+00:00,2000,0.295,,,,,,,,no_fill,,0.0,1.0469999999913853
q-2694-1774588845869,2026-03-27T05:20:45.869+00:00,btc-updown-5m-1774588800,buy,0.25,1.0,dry_run_observed,True,2026-03-27T05:20:46.073+00:00,1,0,False,,low,False,,204,2026-03-27T05:20:47.869+00:00,2000,0.255,,,,,,,,no_fill,,0.0,1.25
q-2695-1774588846073,2026-03-27T05:20:46.073+00:00,btc-updown-5m-1774588800,sell,0.25,1.0,dry_run_observed,True,2026-03-27T05:20:46.273+00:00,7,1200,True,2026-03-27T05:20:46.273+00:00,high,True,2026-03-27T05:20:46.273+00:00,200,2026-03-27T05:20:46.073+00:00,0,0.255,0.24,True,2026-03-27T05:20:48.671+00:00,True,2026-03-27T05:20:48.671+00:00,2398,False,maker_entry_maker_exit,-588.24,0.046999999991385266,1.4530000000086147
q-2696-1774588846273,2026-03-27T05:20:46.273+00:00,btc-updown-5m-1774588800,buy,0.25,1.0,dry_run_observed,True,2026-03-27T05:20:47.668+00:00,4,595,True,2026-03-27T05:20:47.668+00:00,high,True,2026-03-27T05:20:47.668+00:00,1395,2026-03-27T05:20:46.273+00:00,0,0.245,0.26,False,,False,,8000,True,maker_entry_taker_exit,2448.98,0.09400000001187436,1.6560000000172295
q-2697-1774588846471,2026-03-27T05:20:46.471+00:00,btc-updown-5m-1774588800,sell,0.26,1.0,dry_run_observed,False,,0,0,False,,none,False,,,2026-03-27T05:20:48.471+00:00,2000,0.255,,,,,,,,no_fill,,0.030999999988125637,0.09299999999348074
q-2698-1774588846665,2026-03-27T05:20:46.665+00:00,btc-updown-5m-1774588800,buy,0.25,1.0,dry_run_observed,True,2026-03-27T05:20:47.668+00:00,5,793,True,2026-03-27T05:20:47.668+00:00,high,True,2026-03-27T05:20:47.668+00:00,1002,2026-03-27T05:20:46.665+00:00,0,0.245,0.26,False,,False,,8000,True,maker_entry_taker_exit,2448.98,0.046999999991385266,0.28099999998812564
q-2699-1774588846871,2026-03-27T05:20:46.871+00:00,btc-updown-5m-1774588800,sell,0.26,1.0,dry_run_observed,False,,0,0,False,,none,False,,,2026-03-27T05:20:48.871+00:00,2000,0.255,,,,,,,,no_fill,,0.030999999988125637,0.48399999999674037
q-2700-1774588847075,2026-03-27T05:20:47.075+00:00,btc-updown-5m-1774588800,buy,0.25,1.0,dry_run_observed,True,2026-03-27T05:20:47.668+00:00,8,1397,True,2026-03-27T05:20:47.668+00:00,high,True,2026-03-27T05:20:47.668+00:00,593,2026-03-27T05:20:47.075+00:00,0,0.245,0.26,False,,False,,8000,True,maker_entry_taker_exit,2448.98,0.09400000001187436,0.046999999991385266
q-2701-1774588847276,2026-03-27T05:20:47.276+00:00,btc-updown-5m-1774588800,sell,0.26,1.0,dry_run_observed,False,,0,0,False,,none,False,,,2026-03-27T05:20:49.276+00:00,2000,0.255,,,,,,,,no_fill,,0.2970000000204891,0.25
q-2702-1774588847473,2026-03-27T05:20:47.473+00:00,btc-updown-5m-1774588800,buy,0.25,1.0,dry_run_observed,True,2026-03-27T05:20:47.668+00:00,10,1795,True,2026-03-27T05:20:47.668+00:00,high,True,2026-03-27T05:20:47.668+00:00,195,2026-03-27T05:20:47.473+00:00,0,0.245,0.26,False,,False,,8000,True,maker_entry_taker_exit,2448.98,0.5,0.4529999999795109
q-2703-1774588847668,2026-03-27T05:20:47.668+00:00,btc-updown-5m-1774588800,sell,0.25,1.0,dry_run_observed,False,,0,0,False,,none,False,,,2026-03-27T05:20:49.668+00:00,2000,0.245,,,,,,,,no_fill,,0.15599999998812564,0.6409999999741558
q-2704-1774588847874,2026-03-27T05:20:47.874+00:00,btc-updown-5m-1774588800,buy,0.24,1.0,dry_run_observed,True,2026-03-27T05:20:48.671+00:00,7,1194,True,2026-03-27T05:20:48.671+00:00,high,True,2026-03-27T05:20:48.671+00:00,797,2026-03-27T05:20:47.874+00:00,0,0.20500000000000002,0.25,False,,False,,8000,True,maker_entry_taker_exit,1463.41,0.375,0.14100000000325963
q-2705-1774588848063,2026-03-27T05:20:48.063+00:00,btc-updown-5m-1774588800,sell,0.25,1.0,dry_run_observed,False,,0,0,False,,none,False,,,2026-03-27T05:20:50.063+00:00,2000,0.245,,,,,,,,no_fill,,0.5620000000053551,0.32800000000861473
q-2706-1774588848263,2026-03-27T05:20:48.263+00:00,btc-updown-5m-1774588800,buy,0.24,1.0,dry_run_observed,True,2026-03-27T05:20:48.671+00:00,8,1399,True,2026-03-27T05:20:48.671+00:00,high,True,2026-03-27T05:20:48.671+00:00,408,2026-03-27T05:20:48.263+00:00,0,0.20500000000000002,0.25,False,,False,,8000,True,maker_entry_taker_exit,1463.41,0.0470000000204891,0.5310000000172295
q-2707-1774588848461,2026-03-27T05:20:48.461+00:00,btc-updown-5m-1774588800,sell,0.25,1.0,dry_run_observed,False,,0,0,False,,none,False,,,2026-03-27T05:20:50.461+00:00,2000,0.24,,,,,,,,no_fill,,0.01600000000325963,0.7190000000118744
q-2708-1774588848671,2026-03-27T05:20:48.671+00:00,btc-updown-5m-1774588800,buy,0.2,1.0,dry_run_observed,True,2026-03-27T05:20:48.862+00:00,10,1801,True,2026-03-27T05:20:48.862+00:00,high,True,2026-03-27T05:20:48.862+00:00,191,2026-03-27T05:20:48.671+00:00,0,0.185,0.21000000000000002,False,,False,,8000,True,maker_entry_taker_exit,540.54,0.046000000002095476,0.9370000000053551
q-2709-1774588848862,2026-03-27T05:20:48.862+00:00,btc-updown-5m-1774588800,sell,0.19,1.0,dry_run_observed,False,,0,0,False,,none,False,,,2026-03-27T05:20:50.862+00:00,2000,0.185,,,,,,,,no_fill,,0.030999999988125637,1.125
q-2710-1774588849065,2026-03-27T05:20:49.065+00:00,btc-updown-5m-1774588800,buy,0.17,1.0,dry_run_observed,False,,0,0,False,,none,False,,,2026-03-27T05:20:51.065+00:00,2000,0.18,,,,,,,,no_fill,,0.031000000017229468,0.15600000001722947
q-2711-1774588849266,2026-03-27T05:20:49.266+00:00,btc-updown-5m-1774588800,sell,0.19,1.0,dry_run_observed,False,,0,0,False,,none,False,,,2026-03-27T05:20:51.266+00:00,2000,0.18,,,,,,,,no_fill,,0.015000000013969839,0.3590000000258442
q-2712-1774588849463,2026-03-27T05:20:49.463+00:00,btc-updown-5m-1774588800,buy,0.17,1.0,dry_run_observed,False,,0,0,False,,none,False,,,2026-03-27T05:20:51.463+00:00,2000,0.18,,,,,,,,no_fill,,0.0,0.5470000000204891
q-2713-1774588849673,2026-03-27T05:20:49.673+00:00,btc-updown-5m-1774588800,sell,0.19,1.0,dry_run_observed,False,,0,0,False,,none,False,,,2026-03-27T05:20:51.673+00:00,2000,0.185,,,,,,,,no_fill,,0.015000000013969839,0.07800000000861473
q-2714-1774588849865,2026-03-27T05:20:49.865+00:00,btc-updown-5m-1774588800,buy,0.18,1.0,dry_run_observed,True,2026-03-27T05:20:50.468+00:00,7,1206,True,2026-03-27T05:20:50.468+00:00,high,True,2026-03-27T05:20:50.468+00:00,603,2026-03-27T05:20:49.865+00:00,0,0.175,0.19,True,2026-03-27T05:20:52.467+00:00,True,2026-03-27T05:20:52.467+00:00,1999,False,maker_entry_maker_exit,-1714.29,0.01600000000325963,0.26600000000325963
q-2715-1774588850070,2026-03-27T05:20:50.070+00:00,btc-updown-5m-1774588800,sell,0.19,1.0,dry_run_observed,False,,0,0,False,,none,False,,,2026-03-27T05:20:52.070+00:00,2000,0.185,,,,,,,,no_fill,,0.0,0.46900000001187436
q-2716-1774588850270,2026-03-27T05:20:50.270+00:00,btc-updown-5m-1774588800,buy,0.18,1.0,dry_run_observed,True,2026-03-27T05:20:50.468+00:00,10,1802,True,2026-03-27T05:20:50.468+00:00,high,True,2026-03-27T05:20:50.468+00:00,198,2026-03-27T05:20:50.270+00:00,0,0.175,0.19,True,2026-03-27T05:20:52.467+00:00,True,2026-03-27T05:20:52.467+00:00,1999,False,maker_entry_maker_exit,-1714.29,0.0470000000204891,0.6720000000204891
q-2717-1774588850468,2026-03-27T05:20:50.468+00:00,btc-updown-5m-1774588800,sell,0.18,1.0,dry_run_observed,True,2026-03-27T05:20:52.467+00:00,1,0,False,,low,False,,1999,2026-03-27T05:20:52.468+00:00,2000,0.175,,,,,,,,no_fill,,0.014999999984866008,0.875
q-2718-1774588850663,2026-03-27T05:20:50.663+00:00,btc-updown-5m-1774588800,buy,0.17,1.0,dry_run_observed,False,,0,0,False,,none,False,,,2026-03-27T05:20:52.663+00:00,2000,0.175,,,,,,,,no_fill,,0.0159999999741558,1.062999999994645
q-2719-1774588850869,2026-03-27T05:20:50.869+00:00,btc-updown-5m-1774588800,sell,0.18,1.0,dry_run_observed,True,2026-03-27T05:20:52.467+00:00,3,401,True,2026-03-27T05:20:52.467+00:00,high,True,2026-03-27T05:20:52.467+00:00,1598,2026-03-27T05:20:50.869+00:00,0,0.20500000000000002,0.16999999999999998,False,,False,,8000,True,maker_entry_taker_exit,-0.0,0.0,1.2660000000032596
q-2720-1774588851073,2026-03-27T05:20:51.073+00:00,btc-updown-5m-1774588800,buy,0.17,1.0,dry_run_observed,False,,0,0,False,,none,False,,,2026-03-27T05:20:53.073+00:00,2000,0.175,,,,,,,,no_fill,,0.062000000005355105,1.4690000000118744
q-2721-1774588851274,2026-03-27T05:20:51.274+00:00,btc-updown-5m-1774588800,sell,0.18,1.0,dry_run_observed,True,2026-03-27T05:20:52.467+00:00,5,805,True,2026-03-27T05:20:52.467+00:00,high,True,2026-03-27T05:20:52.467+00:00,1193,2026-03-27T05:20:51.274+00:00,0,0.20500000000000002,0.16999999999999998,False,,False,,8000,True,maker_entry_taker_exit,-0.0,0.0470000000204891,0.1870000000053551
q-2722-1774588851477,2026-03-27T05:20:51.477+00:00,btc-updown-5m-1774588800,buy,0.17,1.0,dry_run_observed,False,,0,0,False,,none,False,,,2026-03-27T05:20:53.477+00:00,2000,0.175,,,,,,,,no_fill,,0.062000000005355105,0.389999999984866
q-2723-1774588851674,2026-03-27T05:20:51.674+00:00,btc-updown-5m-1774588800,sell,0.18,1.0,dry_run_observed,True,2026-03-27T05:20:52.467+00:00,7,1197,True,2026-03-27T05:20:52.467+00:00,high,True,2026-03-27T05:20:52.467+00:00,793,2026-03-27T05:20:51.674+00:00,0,0.20500000000000002,0.16999999999999998,False,,False,,8000,True,maker_entry_taker_exit,-0.0,0.0,0.062000000005355105
q-2724-1774588851866,2026-03-27T05:20:51.866+00:00,btc-updown-5m-1774588800,buy,0.17,1.0,dry_run_observed,False,,0,0,False,,none,False,,,2026-03-27T05:20:53.866+00:00,2000,0.175,,,,,,,,no_fill,,0.0,0.25
q-2725-1774588852069,2026-03-27T05:20:52.069+00:00,btc-updown-5m-1774588800,sell,0.18,1.0,dry_run_observed,True,2026-03-27T05:20:52.467+00:00,8,1404,True,2026-03-27T05:20:52.467+00:00,high,True,2026-03-27T05:20:52.467+00:00,398,2026-03-27T05:20:52.069+00:00,0,0.20500000000000002,0.16999999999999998,False,,False,,8000,True,maker_entry_taker_exit,-0.0,0.01600000000325963,0.45300000000861473
q-2726-1774588852270,2026-03-27T05:20:52.270+00:00,btc-updown-5m-1774588800,buy,0.17,1.0,dry_run_observed,False,,0,0,False,,none,False,,,2026-03-27T05:20:54.270+00:00,2000,0.175,,,,,,,,no_fill,,0.015000000013969839,0.6560000000172295
q-2727-1774588852467,2026-03-27T05:20:52.467+00:00,btc-updown-5m-1774588800,sell,0.21,1.0,dry_run_observed,False,,0,0,False,,none,False,,,2026-03-27T05:20:54.467+00:00,2000,0.20500000000000002,,,,,,,,no_fill,,0.030999999988125637,0.8589999999967404
q-2728-1774588852662,2026-03-27T05:20:52.662+00:00,btc-updown-5m-1774588800,buy,0.2,1.0,dry_run_observed,False,,0,0,False,,none,False,,,2026-03-27T05:20:54.662+00:00,2000,0.20500000000000002,,,,,,,,no_fill,,0.046999999991385266,1.0469999999913853
q-2729-1774588852868,2026-03-27T05:20:52.868+00:00,btc-updown-5m-1774588800,sell,0.21,1.0,dry_run_observed,False,,0,0,False,,none,False,,,2026-03-27T05:20:54.868+00:00,2000,0.20500000000000002,,,,,,,,no_fill,,0.030999999988125637,1.25
q-2730-1774588853072,2026-03-27T05:20:53.072+00:00,btc-updown-5m-1774588800,buy,0.2,1.0,dry_run_observed,False,,0,0,False,,none,False,,,2026-03-27T05:20:55.072+00:00,2000,0.20500000000000002,,,,,,,,no_fill,,0.031000000017229468,0.031000000017229468
q-2731-1774588853272,2026-03-27T05:20:53.272+00:00,btc-updown-5m-1774588800,sell,0.21,1.0,dry_run_observed,False,,0,0,False,,none,False,,,2026-03-27T05:20:55.272+00:00,2000,0.20500000000000002,,,,,,,,no_fill,,0.031000000017229468,0.2340000000258442
q-2732-1774588853469,2026-03-27T05:20:53.469+00:00,btc-updown-5m-1774588800,buy,0.2,1.0,dry_run_observed,False,,0,0,False,,none,False,,,2026-03-27T05:20:55.469+00:00,2000,0.20500000000000002,,,,,,,,no_fill,,0.014999999984866008,0.4370000000053551
q-2733-1774588853664,2026-03-27T05:20:53.664+00:00,btc-updown-5m-1774588800,sell,0.21,1.0,dry_run_observed,False,,0,0,False,,none,False,,,2026-03-27T05:20:55.664+00:00,2000,0.20500000000000002,,,,,,,,no_fill,,0.0159999999741558,0.625
